Date,Open,High,Low,Close,Adj Close,Volume
06-09-2011,281.262512,290.75,277.9375,287.924988,150.190094,1032792
07-09-2011,287.625,289.225006,283.487488,286.399994,149.394608,1363024
08-09-2011,288,294.125,287.5,292.331238,152.48851,1478952
09-09-2011,291.375,291.375,282.375,283.899994,148.09053,1252448
12-09-2011,277.375,277.375,272.881256,274.71875,143.3013,1457904
13-09-2011,278.25,282.3125,274.875,278.049988,145.039001,987648
14-09-2011,280.887512,295.487488,280.887512,294.131256,153.42746,2370168
15-09-2011,297.125,302.799988,291.143738,300.693756,156.850647,1946232
16-09-2011,305,306.125,296.756256,299.174988,156.058426,1558520
19-09-2011,299.024994,301.193756,294.506256,295.206238,153.98819,626224
20-09-2011,296.875,306.25,296.875,304.712494,158.946915,1338080
21-09-2011,304.524994,306.75,302.262512,304.174988,158.666565,936712
22-09-2011,298,301.243744,292.25,294.200012,153.463318,1306240
23-09-2011,292,298.8125,290.125,292.512512,152.583069,1258720
26-09-2011,292.818756,295.75,287.75,294.393738,153.564346,1155192
27-09-2011,297.112488,308.5,297.112488,305.75,159.488144,1401976
28-09-2011,310,317.15625,306.899994,309.356262,161.369247,3544856
29-09-2011,309.375,320.987488,309.012512,318.75,166.269302,1857128
30-09-2011,316.125,320.5,313.762512,316.725006,165.212982,1243488
03-10-2011,310.375,314.625,308.568756,309.543762,161.467056,1003304
04-10-2011,305.887512,310.412506,302.5,305.087494,159.142517,1068136
05-10-2011,307.881256,312.375,304.75,306.787506,160.029297,1010472
07-10-2011,319.418762,321.850006,311,313.381256,163.468811,1647552
10-10-2011,318,324.875,316.225006,323.912506,168.962234,1218808
11-10-2011,322.875,324.412506,311.637512,313.649994,163.609009,2326888
12-10-2011,325.125,336.25,325.125,335.0625,174.778381,7619312
13-10-2011,339,341,331.375,336.918762,175.746674,2480480
14-10-2011,338.375,343.762512,335.875,343.081238,178.961227,2168048
17-10-2011,345.125,345.375,340.049988,343.40625,179.130737,2061944
18-10-2011,337.375,340.5,335.837494,337.887512,176.251999,1805208
19-10-2011,340,341.75,337.625,340.90625,177.82666,928152
20-10-2011,336.5,344.75,335.75,343.243744,187.286636,683008
21-10-2011,343.25,343.25,338.399994,340.337494,185.700897,749200
24-10-2011,343.375,346.725006,342.756256,345.962494,188.770111,650432
25-10-2011,350,361.25,350,356.6875,194.62207,1770168
28-10-2011,363.25,371.412506,355.625,357.456238,195.041519,1767688
31-10-2011,355.75,362.237488,355.75,359.399994,196.102127,982528
01-11-2011,355.012512,359.34375,352.125,354.649994,193.510315,729968
02-11-2011,352.875,356.693756,351.875,353.581238,192.927139,1012448
03-11-2011,354.212494,355.25,345.943756,350.268738,191.119736,817496
04-11-2011,355.75,356.25,349.25,353.637512,192.95787,1897168
08-11-2011,351.25,355.875,348.887512,354.893738,193.643311,1149672
09-11-2011,355.125,357.737488,352.6875,354.012512,193.162521,806456
11-11-2011,343.75,350.806244,340,346.950012,189.308914,1287560
14-11-2011,350.625,353.75,349.631256,351.056244,191.549438,545664
15-11-2011,350.587494,352.362488,347.512512,349.0625,190.461594,850952
16-11-2011,349.5,350.462494,344.806244,347.012512,189.343018,610248
17-11-2011,346.125,348.40625,341.456238,343.850006,187.617432,684112
18-11-2011,341.875,345.375,340.0625,342.4375,186.84671,469952
21-11-2011,340.375,341.625,325.012512,332.649994,181.506287,844216
22-11-2011,328.625,345.068756,326.5,340.393738,185.731567,2083392
23-11-2011,336,336.112488,326.975006,331.318756,180.779938,889256
24-11-2011,331,335.362488,323.506256,333.325012,181.874588,1322192
25-11-2011,331.75,331.75,323.756256,325.075012,177.373093,1549328
28-11-2011,327.5,331.875,326.625,330.40625,180.282013,1930976
29-11-2011,329,329.200012,323.131256,325.762512,177.74823,1490288
30-11-2011,313.168762,327.75,313.168762,325.943756,177.847107,867896
01-12-2011,333.125,336.375,329.381256,331.600006,180.933411,697056
02-12-2011,331.25,339.375,329.375,337.100006,183.934402,645032
05-12-2011,336.868744,339.125,334.375,337.506256,184.156052,453416
07-12-2011,338.75,346.125,335.625,344.100006,187.75386,1150144
08-12-2011,343.375,344.75,337.125,340.46875,185.772522,671544
09-12-2011,333.4375,341.774994,332.40625,338.268738,184.572098,759568
12-12-2011,339.875,343.600006,337.5,341.40625,186.284027,1387320
13-12-2011,340.512512,345.524994,338.75,344.331238,187.880051,2120744
14-12-2011,344.125,345.625,340.8125,342.612488,186.94223,858904
15-12-2011,341.125,341.487488,333.125,339.40625,185.19278,1111696
16-12-2011,337.375,346.875,336.418762,339.649994,185.325745,1177832
19-12-2011,336.875,337.9375,331.950012,334.268738,182.389557,838328
20-12-2011,335.75,337.325012,331.493744,333.418762,181.925781,793240
21-12-2011,339.362488,344.181244,335.125,343.03125,187.170685,1489192
22-12-2011,334.975006,343.03125,330.975006,339.350006,185.162079,957880
23-12-2011,341.893738,342.043762,335.393738,336.856262,183.801376,660464
26-12-2011,336.125,347.75,336.125,346.668762,189.155472,875776
27-12-2011,345.993744,349.875,342.5,345.206238,188.357452,747608
28-12-2011,345.018738,350,344.25,347.606262,189.667007,1743248
29-12-2011,344.375,346.862488,341.25,342.956238,187.129745,566304
30-12-2011,343.225006,346.75,342.625,345.631256,188.589355,413592
02-01-2012,345.487488,351.712494,342.75,350.606262,191.303909,1022608
03-01-2012,353.125,360.837494,352.443756,358.075012,195.37915,1538208
04-01-2012,356.75,359,355.25,356.78125,194.673233,1185912
05-01-2012,355,359.5,353.875,354.862488,193.626282,980712
06-01-2012,354.862488,358.543762,351.25,353.831238,193.063583,1591440
07-01-2012,null,null,null,null,null,null
09-01-2012,356.09375,358.25,352.5,354.524994,193.442108,857928
10-01-2012,357.125,359.612488,356.262512,357.875,195.270004,1284696
11-01-2012,358.375,361.912506,351.5625,353.25,192.746429,1482616
12-01-2012,343,343,322.25,323.575012,176.554688,8236088
13-01-2012,326.375,327.34375,319.375,323.193756,176.346603,3408992
16-01-2012,323.100006,330.125,322.5,329.262512,179.657974,1772864
17-01-2012,331.25,333.5,329.262512,332.53125,181.441513,1161120
18-01-2012,330.5,330.5,323.162506,326.318756,178.051727,967120
19-01-2012,326.037506,327.943756,322.125,323.987488,176.779663,956296
20-01-2012,324.987488,326.243744,321.899994,322.943756,176.210205,846856
23-01-2012,322.5,327,322.5,324.993744,177.328766,570472
24-01-2012,327.625,329.899994,324.418762,327.512512,178.703125,655544
25-01-2012,328.75,333.75,328.09375,332.46875,181.40741,729440
27-01-2012,336.875,341.237488,335.756256,340.075012,185.557663,1094336
30-01-2012,337.5,339.875,336.256256,338.237488,184.555054,508888
31-01-2012,339.375,344,338.5,342.918762,187.109375,580336
01-02-2012,342.712494,342.712494,336.981262,341.856262,186.529587,602952
02-02-2012,343.112488,347.5,341.068756,344.181244,187.798218,673384
03-02-2012,342.5,348.325012,342.375,347.493744,189.605576,600920
06-02-2012,350.274994,351.125,344.399994,347.037506,189.356659,603504
07-02-2012,350.012512,350.012512,339.293762,340.631256,185.86116,1682936
08-02-2012,343.625,347.487488,343.125,346.081238,188.834885,469128
09-02-2012,343.75,352.5,341.5,350.90625,191.467621,615640
10-02-2012,348.756256,349.84375,344.206238,347.837494,189.793198,556496
13-02-2012,347.493744,349.318756,344.012512,348.037506,189.902298,412592
14-02-2012,346.875,351,345.625,350.049988,191.000381,553136
15-02-2012,352.012512,359.375,352.012512,358.40625,195.55986,983256
16-02-2012,357.5,363.575012,357.5,362.918762,198.022049,767920
17-02-2012,363.875,371.875,362.5,368.825012,201.244736,1112704
21-02-2012,366.5,369.868744,364.03125,367.143738,200.327362,522016
22-02-2012,367.5,373.75,363.5,369.081238,201.384537,1113576
23-02-2012,366.375,372.693756,364.5,366.875,200.180771,539048
24-02-2012,367,371.5,365.787506,368.412506,201.019669,474248
27-02-2012,370.012512,370.012512,356.875,360.043762,196.453369,456688
28-02-2012,360.625,363.59375,356.875,358.931244,195.846359,505280
29-02-2012,362.5,363.625,358.125,359.424988,196.115707,773168
01-03-2012,358.125,358.75,350.787506,356.100006,194.301468,564368
02-03-2012,357.524994,358.125,352.0625,355.825012,194.151413,383176
03-03-2012,356.568756,357.875,356.125,357.424988,195.024445,30032
05-03-2012,356.5,358.181244,349.5,351.168762,191.610825,325880
06-03-2012,350.5,359.962494,350.325012,356.131256,194.318558,421464
07-03-2012,355.625,361,354.625,359.950012,196.402237,791512
09-03-2012,362.5,363.049988,356.512512,357.481262,195.055161,374184
12-03-2012,363.881256,363.9375,348.375,352.100006,192.118942,695272
13-03-2012,354.524994,358.5,354.524994,357.431244,195.027878,305408
14-03-2012,360.625,364.418762,354.443756,359.912506,196.381714,961568
15-03-2012,360.268738,362.78125,358.75,360.225006,196.552246,281120
16-03-2012,362.5,363.75,356.268738,358.256256,195.478043,545504
19-03-2012,361.012512,362.149994,351.518738,354.131256,193.227249,325648
20-03-2012,352.943756,356.5,350.381256,353.162506,192.698715,679136
21-03-2012,353.399994,361.25,352.881256,358.362488,195.536011,363840
22-03-2012,358.375,359.125,352.1875,353.375,192.814636,364624
23-03-2012,354.875,360.625,354.125,358.793762,195.771332,345968
26-03-2012,356.5,358.5,352.625,353.931244,193.118134,356528
27-03-2012,357.125,362.5,354.125,359.418762,196.11232,1597104
28-03-2012,358.737488,359.149994,352.950012,355.193756,193.807007,350744
29-03-2012,354.987488,354.987488,346.243744,348.875,190.359283,685040
30-03-2012,350,358.75,350,358.118744,195.403,3126288
02-04-2012,358.125,360.962494,355.375,356.71875,194.639114,269040
03-04-2012,359.25,359.375,355.4375,356.899994,194.737991,659072
04-04-2012,357.4375,359.25,355.412506,356.306244,194.414001,294784
09-04-2012,355.143738,357.193756,351.756256,352.84375,192.524765,882760
10-04-2012,356,356,342.5,347.100006,189.390747,588896
11-04-2012,345.625,353.125,342.75,350.293762,191.133408,762424
12-04-2012,353.75,354.987488,342.512512,343.756256,187.566284,749752
13-04-2012,317.5,317.5,298.762512,300.412506,163.916306,12200592
16-04-2012,297.625,303.287506,292.018738,296.168762,161.600754,4671144
17-04-2012,298.887512,299.237488,292,297.59375,162.378311,2617232
18-04-2012,300,300.368744,294.625,296.631256,161.853104,2600824
19-04-2012,296.25,301.0625,296.056244,300.518738,163.974258,1968768
20-04-2012,298.40625,303.462494,295.625,300.78125,164.117523,1566136
23-04-2012,299.5,299.5,288.28125,288.993744,157.685837,3152848
24-04-2012,288.75,295.612488,275,293.568756,160.182098,6337232
25-04-2012,294.5,295.71875,288.125,293.600006,160.199142,2630816
26-04-2012,293.512512,297.25,292.649994,294.774994,160.840256,2376432
27-04-2012,294.5,299.875,294.5,298.774994,163.022781,2980984
30-04-2012,298.75,308.375,298.25,307.825012,167.960861,1159880
02-05-2012,308.25,311.043762,307.825012,308.90625,168.550797,801072
03-05-2012,306.25,311.987488,306.25,310.543762,169.444321,2136960
04-05-2012,309.03125,312.25,303.100006,305.143738,166.497864,842128
07-05-2012,300.375,305.649994,296,303.825012,165.778305,760008
08-05-2012,300,300.712494,291.287506,298.993744,163.142181,1153648
09-05-2012,296,299.212494,294.799988,295.962494,161.488235,887512
10-05-2012,295.875,298.112488,291.125,293.524994,160.158234,1581040
11-05-2012,293.25,294.9375,286.637512,288.981262,157.679001,1260944
14-05-2012,290.5,293.168762,288.0625,292.25,159.46254,1038944
15-05-2012,288.625,303.049988,288.625,301.399994,164.455109,853600
16-05-2012,297.15625,297.875,294.375,295.799988,161.399551,606064
17-05-2012,295.9375,297.087494,293.456238,296.418762,161.737167,770632
18-05-2012,290.75,299.875,288.125,298.174988,162.69545,663040
21-05-2012,299.5,299.5,291.006256,293.0625,159.905869,992464
22-05-2012,296.25,296.25,291.274994,292.787506,159.755814,912520
23-05-2012,293.25,295.537506,288.681244,293.524994,160.158234,868880
24-05-2012,295,297.875,289.262512,297.081238,181.932907,766984
25-05-2012,294,298,293.943756,296.5,181.576965,430704
28-05-2012,299.375,299.381256,295.5,298.456238,182.774979,557960
29-05-2012,299.837494,302.875,297.262512,300.868744,184.252411,584800
30-05-2012,301.25,306.462494,298.96875,302.806244,185.438904,667752
31-05-2012,302.493744,312.125,298.78125,304.981262,186.770905,571928
01-06-2012,305,305,297.25,298.475006,182.786438,1276192
04-06-2012,296.25,299.75,293.125,298.543762,182.828583,501984
05-06-2012,298.5,301.25,296.875,298.662506,182.901276,1481656
06-06-2012,299.006256,303.4375,299.006256,301.256256,184.489716,424592
07-06-2012,303.149994,308,303.149994,306.618744,187.773727,598968
08-06-2012,304.875,306.931244,299.125,302.399994,185.190109,570432
11-06-2012,303.25,306.5,302.018738,303.368744,185.783386,427176
12-06-2012,301.387512,308.293762,301.25,307.143738,188.09523,350632
13-06-2012,306.25,310.9375,305.28125,308.899994,189.170761,579456
14-06-2012,308.625,313.75,307.46875,312.274994,191.237595,1421656
15-06-2012,314,316.875,313,315.006256,192.910217,803456
18-06-2012,316.5,318.049988,311.943756,313.862488,192.209808,710072
19-06-2012,312.5,313.212494,307.037506,309.818756,189.733383,679992
20-06-2012,310,310.600006,306.862488,308.831238,189.128616,563008
21-06-2012,306.875,312.681244,305.287506,311.524994,190.778305,457992
22-06-2012,306.125,310.53125,305.375,309.387512,189.469299,1230912
25-06-2012,310.5,311.181244,307.375,308.543762,188.952576,1525112
26-06-2012,306.875,307,303.912506,305.3125,186.973755,638704
27-06-2012,306.381256,309.25,305.256256,308.568756,188.967911,393648
28-06-2012,309.375,312.006256,306.424988,309.087494,189.285568,1437440
29-06-2012,311.262512,314.375,309.375,312.818756,191.570587,462144
02-07-2012,312.125,314.875,311.381256,312.637512,191.45961,378384
03-07-2012,313.75,314,309.625,311.96875,191.050034,397440
04-07-2012,312,313.037506,308.75,309.912506,189.790817,609984
05-07-2012,310,310.893738,308.125,310.024994,189.859711,1009608
06-07-2012,311.125,311.125,304.887512,305.481262,187.077118,576264
09-07-2012,303.75,308.625,300.375,304.600006,186.537445,475232
10-07-2012,306.25,307.75,304.5,307.387512,188.244476,386480
11-07-2012,306.237488,312.924988,305.5,308.293762,188.799484,1071184
12-07-2012,283.75,285,277.006256,283.15625,173.405228,9952032
13-07-2012,279.962494,282.325012,277.512512,278.475006,170.538452,2603192
16-07-2012,279.875,280.256256,270.5,271.575012,166.312866,2808040
17-07-2012,273.125,274.712494,270.375,271.356262,166.178909,2063072
18-07-2012,271.625,273.662506,270.4375,271.975006,166.557846,780944
19-07-2012,275,281.0625,274.375,280.356262,171.690521,1454384
20-07-2012,280.625,280.625,275.743744,277.200012,169.757629,694736
23-07-2012,275,276.25,272.625,273.268738,167.350113,669176
24-07-2012,274.975006,276.375,270.787506,271.168762,166.064102,551208
25-07-2012,271.875,272.487488,268.75,270.975006,165.945419,910336
26-07-2012,270.875,270.875,262.706238,265.625,162.669083,1385896
27-07-2012,270.137512,270.600006,263.893738,268.606262,164.494812,693312
30-07-2012,269.40625,276.875,269.40625,276.181244,169.133728,668504
31-07-2012,276.25,279.037506,273.137512,278.424988,170.507828,690920
01-08-2012,278.625,278.981262,275.25,277.381256,169.868637,412256
02-08-2012,276.875,278.5,274.625,275.731262,168.85817,252880
03-08-2012,274.75,277.5,273.262512,276.162506,169.122253,450384
06-08-2012,277,279.125,275.9375,276.693756,169.447601,282392
07-08-2012,278.25,283.5625,278.024994,281.962494,172.67421,740696
08-08-2012,283.5,286.375,282.393738,285.237488,174.67981,1002288
09-08-2012,285.75,288.743744,283.887512,284.875,174.457825,603808
10-08-2012,284.5,290,283.125,289.143738,177.07196,630184
13-08-2012,287.75,291.25,287.518738,289.862488,177.512161,368304
14-08-2012,289,291.75,286.25,291.243744,178.358017,421000
16-08-2012,291.243744,291.243744,287.774994,289.28125,177.156189,321144
17-08-2012,290,294.375,289.71875,293.924988,180.000015,767464
21-08-2012,295.25,304.84375,295.25,300.881256,184.260071,1292536
22-08-2012,300.75,304.5,299.087494,303.674988,185.970978,745104
23-08-2012,304.25,309.725006,302.899994,308.9375,189.193726,850928
24-08-2012,306.125,307.381256,304.674988,305.668762,187.191925,487848
27-08-2012,302.899994,305.75,300.731262,301.318756,184.527985,343544
28-08-2012,299.931244,306.1875,299.931244,302.924988,185.511642,613928
29-08-2012,302.625,302.625,297.943756,298.712494,182.93187,376144
30-08-2012,297.875,300.475006,296.25,298.875,183.031372,492920
31-08-2012,298.625,298.75,295.03125,296.65625,181.672684,408808
03-09-2012,296.375,299.956238,295.412506,296.193756,181.389435,420440
04-09-2012,295.75,296.25,292.850006,295.299988,180.842102,307496
05-09-2012,293.5,294.487488,288.75,292.306244,179.008698,543240
06-09-2012,293.75,303.25,293.625,302.774994,185.419785,1043608
07-09-2012,305.875,311.243744,305.875,310.375,190.074051,779616
08-09-2012,310,312.375,309.4375,311.987488,191.061523,103424
10-09-2012,311.875,315.993744,309.793762,313.875,192.217438,874288
11-09-2012,312.125,316.90625,310,316.087494,193.572372,645776
12-09-2012,316.837494,318.75,315.212494,317.112488,194.200089,601640
13-09-2012,317.125,320.125,314.787506,318.993744,195.352203,539456
14-09-2012,322.875,330.306244,322.875,329.100006,201.541275,1417216
17-09-2012,330.875,331,318.381256,320.325012,196.16745,764000
18-09-2012,321.5,327.4375,321.5,324.956238,199.003616,531712
20-09-2012,320.125,330.25,319.331238,326.943756,200.220795,600144
21-09-2012,327.493744,331.081238,323.4375,324.331238,198.620865,779184
24-09-2012,324.331238,326,321.875,325.049988,199.06102,448224
25-09-2012,323.625,326.25,323.5,324.506256,198.728027,338304
26-09-2012,322.768738,324.862488,321.125,323.350006,198.019958,332336
27-09-2012,323.875,325,316.631256,318.587494,195.103363,447960
28-09-2012,321.125,322.375,316.024994,316.75,193.978104,530968
01-10-2012,318.512512,327.5,318.512512,326.137512,199.727036,572136
03-10-2012,325.024994,327.375,320.28125,322.318756,197.388443,598920
04-10-2012,321.393738,324.181244,319.65625,321.924988,197.147232,643080
05-10-2012,321.5,323,295.799988,315.987488,193.511108,758096
08-10-2012,315.5,317.875,309.53125,311.362488,190.678757,829352
09-10-2012,312.78125,318.5,310.506256,317.118744,194.203918,582272
10-10-2012,313.5,315.962494,311.5,313.03125,191.700729,538192
11-10-2012,311.4375,322.118744,310.25,316.431244,193.782867,1504832
12-10-2012,293.75,305.850006,289.625,299.456238,183.38739,10972624
15-10-2012,298.25,301.693756,294.375,295.712494,181.094681,1965680
16-10-2012,296.5,298.625,293.375,294.306244,180.233505,1201464
17-10-2012,296.375,297.21875,294.637512,295.96875,181.251633,570416
18-10-2012,295.875,299.193756,293.125,296.975006,191.577179,1001200
19-10-2012,297.03125,299.475006,296.006256,297.912506,192.181976,1138496
22-10-2012,296.875,299.787506,296.256256,298.274994,192.415817,601480
23-10-2012,295.75,297.212494,293.331238,294.037506,189.682236,1627488
25-10-2012,293.25,294.375,291.456238,293.118744,189.089539,2422256
29-10-2012,290.875,292.612488,288.462494,291.787506,188.230759,566248
30-10-2012,290.875,295.618744,290.875,294.668762,190.089447,598008
31-10-2012,292.899994,296.75,292.899994,295.4375,190.585373,1147040
01-11-2012,295,295.625,292.681244,295.350006,190.5289,402264
02-11-2012,295.612488,300.543762,295.612488,298.643738,192.653671,688128
05-11-2012,297.524994,299.25,296.25,297.337494,191.811035,371328
06-11-2012,297.5,300.743744,296.5,297.987488,192.230331,3088896
07-11-2012,297.75,301.549988,296.956238,299.899994,193.464081,381688
08-11-2012,297,297.875,295.5625,296.850006,191.496552,466408
09-11-2012,295.625,295.625,293.137512,293.643738,189.428192,417272
11-11-2012,null,null,null,null,null,null
12-11-2012,294.375,296,291.887512,295.049988,190.335388,3577472
15-11-2012,291.625,292.5,284.862488,286.762512,184.989151,639136
16-11-2012,287.5,298.231262,286.375,292.731262,188.839569,889064
19-11-2012,293.25,297.450012,292.21875,294.987488,190.295044,499216
20-11-2012,296.625,296.737488,289.350006,290.674988,187.513077,540448
21-11-2012,291.25,295.625,290.200012,293.543762,189.363678,435344
22-11-2012,293.75,299.125,291.956238,298.09375,192.298874,605520
23-11-2012,296.875,299.818756,294.575012,297,191.593323,388696
26-11-2012,298.762512,302.5,298.762512,302.075012,194.867172,343544
27-11-2012,302.506256,309.625,302.075012,308.643738,199.104599,767472
29-11-2012,304.75,307.875,303.206238,305.606262,197.145172,434712
30-11-2012,305.625,309.381256,303.262512,304.575012,196.479889,406128
03-12-2012,305.25,306.625,302.918762,304.5,196.431549,323584
04-12-2012,303.75,305.625,302,303.662506,195.891266,296184
05-12-2012,303.125,303.493744,296.125,297.787506,192.101303,1076904
06-12-2012,298.537506,299.75,289.4375,292.3125,188.569443,1137336
07-12-2012,291.875,293.731262,288.875,289.962494,187.053436,927752
10-12-2012,288.875,293.0625,287.25,288.700012,186.239029,727616
11-12-2012,289.75,292,285.512512,286.762512,184.989151,744040
12-12-2012,288.131256,290.375,285.875,287.362488,185.376175,1244936
13-12-2012,287.662506,289.1875,284.375,285.375,184.094086,565328
14-12-2012,284.25,286.931244,283.381256,284.65625,183.630386,479000
17-12-2012,284.612488,286.5,282.018738,283.068756,182.606339,517048
18-12-2012,283,284.375,280.637512,283.825012,183.094162,543080
19-12-2012,284,287.431244,283.875,286.918762,185.089981,549568
20-12-2012,287.5,288.756256,285.024994,287.350006,185.368118,635224
21-12-2012,286.899994,290.174988,285.537506,286.5625,184.860123,472104
24-12-2012,287.631256,290.987488,287.631256,289.868744,186.992966,309840
26-12-2012,290.125,291.456238,288.106262,288.912506,186.376144,295440
27-12-2012,290.625,291.15625,284.643738,285.856262,184.404556,319936
28-12-2012,287.5,290.25,286.274994,289.799988,186.948608,390456
31-12-2012,289.799988,290.625,287.975006,289.8125,186.956696,592744
01-01-2013,290.637512,291.143738,287.875,288.537506,186.134216,265648
02-01-2013,289.375,291.168762,287.856262,288.450012,186.077744,361304
03-01-2013,289.75,293.100006,288.799988,292.037506,188.392029,614552
04-01-2013,293.25,294.350006,291.649994,293.537506,189.35968,731112
07-01-2013,293.5,297.5,292.087494,296.837494,191.488449,626968
08-01-2013,295.625,296,290.274994,292.649994,188.787155,718744
09-01-2013,293.743744,295.25,290.34375,291.024994,187.738876,389816
10-01-2013,291.25,292.75,288.625,290.043762,187.105865,844384
11-01-2013,313.487488,340,313.487488,339.075012,218.735703,12975904
14-01-2013,340.9375,354.375,340.9375,350.90625,226.367996,5705880
15-01-2013,350.875,351.25,346.806244,348.743744,224.972916,1717928
16-01-2013,347.25,348.75,344.125,346.381256,223.448944,768576
17-01-2013,347.887512,350.75,347.5,349.524994,225.476974,1393336
18-01-2013,349.75,350.943756,347.143738,348.725006,224.960846,566696
21-01-2013,345.625,351.25,345.625,349.75,225.62207,568424
22-01-2013,348.28125,349.743744,347.149994,347.9375,224.45285,383072
23-01-2013,347.075012,349.625,346.881256,348.606262,224.884262,502616
24-01-2013,350.65625,353.3125,348.75,349.637512,225.5495,1161688
25-01-2013,350.625,352.875,349,351.831238,226.964676,496000
28-01-2013,350.887512,353.487488,350,351.256256,226.593781,742992
29-01-2013,350.125,353,348.59375,349.799988,225.654358,439528
30-01-2013,349.762512,351.231262,347.75,349.0625,225.178589,480184
31-01-2013,348.75,350.625,346.25,348.59375,224.876175,551144
01-02-2013,348.625,349.975006,343.962494,346.368744,223.440857,553496
04-02-2013,347.125,348.0625,343.3125,345.293762,222.747406,414152
05-02-2013,343.774994,347.5,343.774994,344.756256,222.400635,271056
06-02-2013,346.506256,347.5,344.25,346.799988,223.719025,207592
07-02-2013,347.8125,349.75,347.318756,348.725006,224.960846,597528
08-02-2013,348.625,351.818756,346.600006,348.537506,224.839935,643512
11-02-2013,350,351.625,348.087494,348.831238,225.029388,788536
12-02-2013,346.875,346.881256,342.875,344.331238,222.12648,173040
13-02-2013,343.75,349.600006,342.5,348.662506,224.920532,485264
14-02-2013,348.893738,353.125,348.893738,351.618744,226.827621,616920
15-02-2013,348.5,350.856262,346.268738,348.149994,224.589951,210664
18-02-2013,348.462494,348.462494,345.375,347.068756,223.892441,117896
19-02-2013,347.25,353.125,345.649994,352.375,227.315475,293472
20-02-2013,352.5,353.75,350.993744,352.481262,227.384064,403568
21-02-2013,349.375,352.456238,349.125,350.84375,226.327637,516696
22-02-2013,349.875,356.875,349.875,354.568756,228.730591,1191824
25-02-2013,358.131256,365.5,357.793762,364.649994,235.233978,1730664
26-02-2013,364.125,371.25,363.625,370.012512,238.693329,1363880
27-02-2013,368.6875,368.6875,362.831238,364.225006,234.959824,539728
28-02-2013,364,366.875,360.75,363.25,234.330856,482512
01-03-2013,361.25,370,360.375,363.556244,234.528412,405624
04-03-2013,364.5,367.625,359.149994,362.875,234.089005,779608
05-03-2013,364.75,367.375,364.075012,365.118744,235.536392,451536
06-03-2013,367.5,371.787506,366.3125,370.806244,239.205383,967376
07-03-2013,372.5,376.25,372,375.59375,242.293762,1402424
08-03-2013,373.5,373.75,369.6875,371.274994,239.507721,464616
11-03-2013,372.5,373.625,366.3125,368.21875,237.536163,324224
12-03-2013,366.75,368.09375,364.125,364.700012,235.266296,413456
13-03-2013,362.375,362.375,356.862488,357.806244,230.819168,372984
14-03-2013,359.125,361.25,355.387512,359.362488,231.823044,550616
15-03-2013,358.674988,363.84375,358.674988,360.462494,232.532669,530288
18-03-2013,359.25,361.25,356.625,357.674988,230.734482,221648
19-03-2013,358.75,360.837494,355.375,357.056244,230.335327,278360
20-03-2013,357.5,359.375,353.625,358.65625,231.367477,237320
21-03-2013,360.412506,361.612488,358,359.5625,231.952072,503008
22-03-2013,356.25,359.25,353.756256,357.575012,230.669998,402936
25-03-2013,351.875,358.112488,351.875,356.674988,230.089371,529856
26-03-2013,355.25,358.5,354.131256,356.787506,230.161987,198864
28-03-2013,357.78125,363.625,357.618744,361.237488,233.032639,943976
01-04-2013,362.893738,369.200012,362.893738,367.90625,237.334549,642856
02-04-2013,366.625,373.362488,364.881256,371.268738,239.503723,512352
03-04-2013,368.125,374.375,368.125,370.5,239.007828,308816
04-04-2013,368.75,369.375,359.21875,360.356262,232.464188,398464
05-04-2013,359.125,362.168762,356.375,357.981262,230.932037,296136
08-04-2013,356.375,358.825012,353.625,354.143738,228.456467,218000
09-04-2013,354.987488,354.987488,344.443756,345.793762,223.069946,442624
10-04-2013,350.037506,353.375,347.25,351.65625,226.851807,674672
11-04-2013,357.625,366.662506,354.381256,364.731262,235.286453,1197120
12-04-2013,328.262512,328.262512,283.5,286.931244,185.097977,15443656
15-04-2013,286.25,294.368744,275.75,291.743744,188.20253,7881008
16-04-2013,290.5,290.612488,285.924988,286.743744,184.977051,1740480
17-04-2013,288.75,288.893738,281.262512,285.231262,184.001358,2257208
18-04-2013,284.875,290.25,284.875,286.924988,185.093979,1605464
22-04-2013,287.125,287.5,278,280.556244,180.985535,2429360
23-04-2013,280.875,284,280.625,282.762512,182.408768,899608
25-04-2013,282.5,282.5,277.75,278.381256,179.582443,3432120
26-04-2013,278.106262,279.850006,275.1875,276.537506,178.393051,1818536
29-04-2013,276.125,281.125,273.75,278.631256,179.743729,2930960
30-04-2013,279.862488,280.375,277.825012,279.306244,180.179153,878736
02-05-2013,279.862488,286.25,279.8125,285.862488,184.408569,869912
03-05-2013,287.125,290.237488,285.081238,288.475006,186.093872,1138880
06-05-2013,289.375,293.125,289.375,292.674988,188.803284,468272
07-05-2013,293.75,294.375,290.625,293.575012,189.383881,1150336
08-05-2013,295.5,296.75,292.287506,293.818756,189.541077,734480
09-05-2013,293.25,296.112488,293.25,294.987488,190.295044,359632
10-05-2013,295.5,298.125,294.75,296.34375,191.169952,395280
13-05-2013,293.90625,295,291.4375,292.543762,188.718628,528080
14-05-2013,292.5,296.225006,292.5,293.950012,189.625778,244576
15-05-2013,293.75,296.375,293.325012,295.024994,190.319244,439184
16-05-2013,295,295.043762,289.418762,291.518738,188.057388,508288
17-05-2013,291.875,296.118744,291.875,293.850006,189.561264,434544
